,index,alias,Date,curr_curtail_type,curr_watts,Season,Type,Businessday,Uncontrolled,Daily kWh
4046,4046,BPAa409,2018-08-16,5.698611111111111,69.5111111111111,2.0,1.0,1.0,0.0,1.6682666666666663
4047,4047,BPAa409,2018-08-17,6.741666666666666,56.22222222222222,2.0,1.0,1.0,0.0,1.3493333333333333
4048,4048,BPAa409,2018-08-19,5.448611111111111,40.63333333333333,2.0,1.0,0.0,0.0,0.9752000000000001
4049,4049,BPAa409,2018-08-20,8.0,58.01111111111111,2.0,1.0,1.0,1.0,1.3922666666666665
4050,4050,BPAa409,2018-08-24,8.0,72.06666666666666,2.0,1.0,1.0,1.0,1.7295999999999998
4051,4051,BPAa410,2018-03-08,0.0,51.111111111111114,3.0,1.0,1.0,0.0,1.2266666666666668
4052,4052,BPAa410,2018-03-09,0.0,24.27777777777778,3.0,1.0,1.0,0.0,0.5826666666666668
4053,4053,BPAa410,2018-03-12,0.0,23.511111111111113,3.0,1.0,1.0,0.0,0.5642666666666667
4054,4054,BPAa410,2018-03-13,0.0,19.933333333333334,3.0,1.0,1.0,0.0,0.4784
4055,4055,BPAa410,2018-03-14,0.0,21.977777777777778,3.0,1.0,1.0,0.0,0.5274666666666668
4056,4056,BPAa410,2018-03-15,0.0,21.977777777777778,3.0,1.0,1.0,0.0,0.5274666666666668
4057,4057,BPAa410,2018-03-16,0.0,44.21111111111111,3.0,1.0,1.0,0.0,1.0610666666666666
4058,4058,BPAa410,2018-03-17,0.0,21.211111111111112,3.0,1.0,0.0,0.0,0.5090666666666667
4059,4059,BPAa410,2018-03-19,0.0,23.0,3.0,1.0,1.0,0.0,0.552
4060,4060,BPAa410,2018-03-20,0.0,42.166666666666664,3.0,1.0,1.0,0.0,1.012
4061,4061,BPAa410,2018-03-21,0.0,20.444444444444443,3.0,1.0,1.0,0.0,0.49066666666666664
4062,4062,BPAa410,2018-03-22,0.0,20.955555555555556,3.0,1.0,1.0,0.0,0.5029333333333333
4063,4063,BPAa410,2018-03-23,0.0,26.066666666666666,3.0,1.0,1.0,0.0,0.6256
4064,4064,BPAa410,2018-03-24,0.0,44.977777777777774,3.0,1.0,0.0,0.0,1.0794666666666668
4065,4065,BPAa410,2018-03-25,0.0,26.57777777777778,3.0,1.0,0.0,0.0,0.6378666666666667
4066,4066,BPAa410,2018-03-26,0.0,25.555555555555557,3.0,1.0,1.0,0.0,0.6133333333333334
4067,4067,BPAa410,2018-03-27,0.0,45.233333333333334,3.0,1.0,1.0,0.0,1.0856
4068,4068,BPAa410,2018-03-28,0.0,19.42222222222222,3.0,1.0,1.0,0.0,0.46613333333333334
4069,4069,BPAa410,2018-03-29,0.0,21.211111111111112,3.0,1.0,1.0,0.0,0.5090666666666667
4070,4070,BPAa410,2018-03-30,0.0,23.766666666666666,3.0,1.0,1.0,0.0,0.5704
4071,4071,BPAa410,2018-03-31,0.0,36.8,3.0,1.0,0.0,0.0,0.8832
4072,4072,BPAa410,2018-04-01,0.0,21.977777777777778,3.0,1.0,0.0,0.0,0.5274666666666668
4073,4073,BPAa410,2018-04-03,0.0,36.03333333333333,1.0,1.0,1.0,0.0,0.8647999999999999
4074,4074,BPAa410,2018-04-04,0.0,29.9,1.0,1.0,1.0,0.0,0.7175999999999999
4075,4075,BPAa410,2018-04-05,0.0,20.955555555555556,1.0,1.0,1.0,0.0,0.5029333333333333
4076,4076,BPAa410,2018-04-06,0.0,18.4,1.0,1.0,1.0,0.0,0.4416
4077,4077,BPAa410,2018-04-08,0.003472222222222222,44.977777777777774,1.0,1.0,0.0,0.0,1.0794666666666668
4078,4078,BPAa410,2018-04-10,5.5,39.1,1.0,1.0,1.0,0.0,0.9384000000000001
4079,4079,BPAa410,2018-04-12,5.2034722222222225,39.291666666666664,1.0,1.0,1.0,0.0,0.943
4080,4080,BPAa410,2018-04-13,5.5,86.37777777777778,1.0,1.0,1.0,0.0,2.0730666666666666
4081,4081,BPAa410,2018-04-14,5.198611111111111,42.67777777777778,1.0,1.0,0.0,0.0,1.0242666666666667
4082,4082,BPAa410,2018-04-15,5.2027777777777775,54.94444444444444,1.0,1.0,0.0,0.0,1.3186666666666664
4083,4083,BPAa410,2018-04-16,8.0,22.744444444444444,1.0,1.0,1.0,1.0,0.5458666666666667
4084,4084,BPAa410,2018-04-17,8.0,37.05555555555556,1.0,1.0,1.0,1.0,0.8893333333333334
4085,4085,BPAa410,2018-04-19,8.0,28.11111111111111,1.0,1.0,1.0,1.0,0.6746666666666666
4086,4086,BPAa410,2018-04-20,8.0,39.355555555555554,1.0,1.0,1.0,1.0,0.9445333333333333
4087,4087,BPAa410,2018-04-21,8.0,41.91111111111111,1.0,1.0,0.0,1.0,1.0058666666666667
4088,4088,BPAa410,2018-04-22,8.0,35.01111111111111,1.0,1.0,0.0,1.0,0.8402666666666666
4089,4089,BPAa410,2018-04-23,5.198611111111111,42.422222222222224,1.0,1.0,1.0,0.0,1.0181333333333333
4090,4090,BPAa410,2018-04-24,4.899305555555555,23.766666666666666,1.0,1.0,1.0,0.0,0.5704
4091,4091,BPAa410,2018-04-26,4.897222222222222,23.766666666666666,1.0,1.0,1.0,0.0,0.5704
4092,4092,BPAa410,2018-04-27,4.902083333333334,35.522222222222226,1.0,1.0,1.0,0.0,0.8525333333333334
4093,4093,BPAa410,2018-04-28,4.897222222222222,71.81111111111112,1.0,1.0,0.0,0.0,1.7234666666666667
4094,4094,BPAa410,2018-04-29,4.899305555555555,29.644444444444446,1.0,1.0,0.0,0.0,0.7114666666666667
4095,4095,BPAa410,2018-04-30,7.698611111111111,21.211111111111112,1.0,1.0,1.0,0.0,0.5090666666666667
4096,4096,BPAa410,2018-05-01,8.0,42.166666666666664,1.0,1.0,1.0,1.0,1.012
4097,4097,BPAa410,2018-05-02,8.0,16.355555555555554,1.0,1.0,1.0,1.0,0.3925333333333333
4098,4098,BPAa410,2018-05-03,8.0,16.61111111111111,1.0,1.0,1.0,1.0,0.3986666666666666
4099,4099,BPAa410,2018-05-05,8.0,18.144444444444446,1.0,1.0,0.0,1.0,0.4354666666666667
4100,4100,BPAa410,2018-05-06,8.0,39.355555555555554,1.0,1.0,0.0,1.0,0.9445333333333333
4101,4101,BPAa410,2018-05-07,5.5,20.444444444444443,1.0,1.0,1.0,0.0,0.49066666666666664
4102,4102,BPAa410,2018-05-08,5.504861111111111,27.6,1.0,1.0,1.0,0.0,0.6624000000000001
4103,4103,BPAa410,2018-05-09,5.5,32.71111111111111,1.0,1.0,1.0,0.0,0.7850666666666666
4104,4104,BPAa410,2018-05-10,5.502083333333333,23.255555555555556,1.0,1.0,1.0,0.0,0.5581333333333334
4105,4105,BPAa410,2018-05-11,5.506944444444445,25.044444444444444,1.0,1.0,1.0,0.0,0.6010666666666666
4106,4106,BPAa410,2018-05-13,5.506944444444445,14.055555555555555,1.0,1.0,0.0,0.0,0.3373333333333333
4107,4107,BPAa410,2018-05-14,8.0,17.377777777777776,1.0,1.0,1.0,1.0,0.4170666666666666
4108,4108,BPAa410,2018-05-15,8.0,17.88888888888889,1.0,1.0,1.0,1.0,0.42933333333333334
4109,4109,BPAa410,2018-05-16,8.0,35.01111111111111,1.0,1.0,1.0,1.0,0.8402666666666666
4110,4110,BPAa410,2018-05-17,8.0,16.355555555555554,1.0,1.0,1.0,1.0,0.3925333333333333
4111,4111,BPAa410,2018-05-18,8.0,15.333333333333334,1.0,1.0,1.0,1.0,0.368
4112,4112,BPAa410,2018-05-19,8.0,23.0,1.0,1.0,0.0,1.0,0.552
4113,4113,BPAa410,2018-05-20,8.0,40.63333333333333,1.0,1.0,0.0,1.0,0.9752000000000001
4114,4114,BPAa410,2018-05-21,7.0,21.72222222222222,1.0,1.0,1.0,0.0,0.5213333333333332
4115,4115,BPAa410,2018-05-23,5.2034722222222225,20.444444444444443,1.0,1.0,1.0,0.0,0.49066666666666664
4116,4116,BPAa410,2018-05-24,6.990277777777778,21.211111111111112,1.0,1.0,1.0,0.0,0.5090666666666667
4117,4117,BPAa410,2018-05-25,5.208333333333333,35.01111111111111,1.0,1.0,1.0,0.0,0.8402666666666666
4118,4118,BPAa410,2018-05-26,5.198611111111111,14.311111111111112,1.0,1.0,0.0,0.0,0.3434666666666667
4119,4119,BPAa410,2018-05-28,7.990277777777778,22.744444444444444,1.0,1.0,0.0,0.0,0.5458666666666667
4120,4120,BPAa410,2018-05-29,8.0,42.67777777777778,1.0,1.0,1.0,1.0,1.0242666666666667
4121,4121,BPAa410,2018-05-30,8.0,18.144444444444446,1.0,1.0,1.0,1.0,0.4354666666666667
4122,4122,BPAa410,2018-05-31,8.0,22.233333333333334,1.0,1.0,1.0,1.0,0.5336000000000001
4123,4123,BPAa410,2018-06-01,8.0,17.633333333333333,1.0,1.0,1.0,1.0,0.42319999999999997
4124,4124,BPAa410,2018-06-03,8.0,92.0,1.0,1.0,0.0,1.0,2.208
4125,4125,BPAa410,2018-06-04,5.75,36.8,1.0,1.0,1.0,0.0,0.8832
4126,4126,BPAa410,2018-06-05,5.166666666666667,30.92222222222222,1.0,1.0,1.0,0.0,0.7421333333333333
4127,4127,BPAa410,2018-06-06,5.166666666666667,28.366666666666667,1.0,1.0,1.0,0.0,0.6808
4128,4128,BPAa410,2018-06-07,5.166666666666667,23.0,1.0,1.0,1.0,0.0,0.552
4129,4129,BPAa410,2018-06-08,5.166666666666667,24.022222222222222,1.0,1.0,1.0,0.0,0.5765333333333333
4130,4130,BPAa410,2018-06-09,5.166666666666667,20.955555555555556,1.0,1.0,0.0,0.0,0.5029333333333333
4131,4131,BPAa410,2018-06-11,7.4118055555555555,17.122222222222224,2.0,1.0,1.0,0.0,0.4109333333333334
4132,4132,BPAa410,2018-06-12,8.0,19.166666666666668,2.0,1.0,1.0,1.0,0.46
4133,4133,BPAa410,2018-06-13,8.0,17.88888888888889,2.0,1.0,1.0,1.0,0.42933333333333334
4134,4134,BPAa410,2018-06-14,8.0,48.3,2.0,1.0,1.0,1.0,1.1591999999999998
4135,4135,BPAa410,2018-06-15,8.0,24.022222222222222,2.0,1.0,1.0,1.0,0.5765333333333333
4136,4136,BPAa410,2018-06-16,7.9944444444444445,18.91111111111111,2.0,1.0,0.0,0.0,0.4538666666666667
4137,4137,BPAa410,2018-06-17,8.0,15.588888888888889,2.0,1.0,0.0,1.0,0.3741333333333333
4138,4138,BPAa410,2018-06-19,5.448611111111111,14.055555555555555,2.0,1.0,1.0,0.0,0.3373333333333333
4139,4139,BPAa410,2018-06-20,5.4527777777777775,12.266666666666667,2.0,1.0,1.0,0.0,0.29440000000000005
4140,4140,BPAa410,2018-06-21,5.448611111111111,20.444444444444443,2.0,1.0,1.0,0.0,0.49066666666666664
4141,4141,BPAa410,2018-06-22,5.450694444444444,33.22222222222222,2.0,1.0,1.0,0.0,0.7973333333333332
4142,4142,BPAa410,2018-06-23,5.448611111111111,12.522222222222222,2.0,1.0,0.0,0.0,0.3005333333333333
4143,4143,BPAa410,2018-06-24,8.0,25.044444444444444,2.0,1.0,0.0,1.0,0.6010666666666666
4144,4144,BPAa410,2018-06-25,8.0,17.122222222222224,2.0,1.0,1.0,1.0,0.4109333333333334
4145,4145,BPAa410,2018-06-26,8.0,19.166666666666668,2.0,1.0,1.0,1.0,0.46
4146,4146,BPAa410,2018-06-27,8.0,21.211111111111112,2.0,1.0,1.0,1.0,0.5090666666666667
4147,4147,BPAa410,2018-06-28,8.0,21.466666666666665,2.0,1.0,1.0,1.0,0.5151999999999999
4148,4148,BPAa410,2018-06-29,8.0,30.92222222222222,2.0,1.0,1.0,1.0,0.7421333333333333
4149,4149,BPAa410,2018-06-30,8.0,17.122222222222224,2.0,1.0,0.0,1.0,0.4109333333333334
4150,4150,BPAa410,2018-07-01,8.0,16.355555555555554,2.0,1.0,0.0,1.0,0.3925333333333333
4151,4151,BPAa410,2018-07-02,6.031944444444444,27.08888888888889,2.0,1.0,1.0,0.0,0.6501333333333333
4152,4152,BPAa410,2018-07-03,5.448611111111111,25.3,2.0,1.0,1.0,0.0,0.6072000000000001
4153,4153,BPAa410,2018-07-04,5.448611111111111,18.4,2.0,1.0,0.0,0.0,0.4416
4154,4154,BPAa410,2018-07-05,5.448611111111111,15.077777777777778,2.0,1.0,1.0,0.0,0.36186666666666667
4155,4155,BPAa410,2018-07-06,5.448611111111111,15.588888888888889,2.0,1.0,1.0,0.0,0.3741333333333333
4156,4156,BPAa410,2018-07-08,5.448611111111111,15.844444444444445,2.0,1.0,0.0,0.0,0.38026666666666664
4157,4157,BPAa410,2018-07-09,7.416666666666667,42.93333333333333,2.0,1.0,1.0,0.0,1.0303999999999998
4158,4158,BPAa410,2018-07-10,8.0,17.377777777777776,2.0,1.0,1.0,1.0,0.4170666666666666
4159,4159,BPAa410,2018-07-11,8.0,17.377777777777776,2.0,1.0,1.0,1.0,0.4170666666666666
4160,4160,BPAa410,2018-07-13,8.0,7.666666666666667,2.0,1.0,1.0,1.0,0.184
4161,4161,BPAa410,2018-07-14,8.0,32.2,2.0,1.0,0.0,1.0,0.7728
4162,4162,BPAa410,2018-07-15,8.0,42.67777777777778,2.0,1.0,0.0,1.0,1.0242666666666667
4163,4163,BPAa410,2018-07-16,5.448611111111111,12.266666666666667,2.0,1.0,1.0,0.0,0.29440000000000005
4164,4164,BPAa410,2018-07-18,5.448611111111111,21.977777777777778,2.0,1.0,1.0,0.0,0.5274666666666668
4165,4165,BPAa410,2018-07-19,5.448611111111111,14.566666666666666,2.0,1.0,1.0,0.0,0.3496
4166,4166,BPAa410,2018-07-20,5.448611111111111,16.355555555555554,2.0,1.0,1.0,0.0,0.3925333333333333
4167,4167,BPAa410,2018-07-22,5.450694444444444,13.28888888888889,2.0,1.0,0.0,0.0,0.31893333333333335
4168,4168,BPAa410,2018-07-23,8.0,14.566666666666666,2.0,1.0,1.0,1.0,0.3496
4169,4169,BPAa410,2018-07-24,8.0,16.355555555555554,2.0,1.0,1.0,1.0,0.3925333333333333
4170,4170,BPAa410,2018-07-25,8.0,10.988888888888889,2.0,1.0,1.0,1.0,0.2637333333333334
4171,4171,BPAa410,2018-07-26,8.0,13.8,2.0,1.0,1.0,1.0,0.33120000000000005
4172,4172,BPAa410,2018-07-27,8.0,16.61111111111111,2.0,1.0,1.0,1.0,0.3986666666666666
4173,4173,BPAa410,2018-07-28,8.0,15.333333333333334,2.0,1.0,0.0,1.0,0.368
4174,4174,BPAa410,2018-07-29,8.0,42.166666666666664,2.0,1.0,0.0,1.0,1.012
4175,4175,BPAa410,2018-08-01,5.16875,10.733333333333333,2.0,1.0,1.0,0.0,0.25759999999999994
4176,4176,BPAa410,2018-08-02,5.16875,13.544444444444444,2.0,1.0,1.0,0.0,0.32506666666666667
4177,4177,BPAa410,2018-08-03,5.16875,30.92222222222222,2.0,1.0,1.0,0.0,0.7421333333333333
4178,4178,BPAa410,2018-08-05,5.166666666666667,11.5,2.0,1.0,0.0,0.0,0.276
4179,4179,BPAa410,2018-08-06,7.708333333333333,24.533333333333335,2.0,1.0,1.0,0.0,0.5888000000000001
4180,4180,BPAa410,2018-08-07,8.0,11.5,2.0,1.0,1.0,1.0,0.276
4181,4181,BPAa410,2018-08-08,8.0,17.88888888888889,2.0,1.0,1.0,1.0,0.42933333333333334
4182,4182,BPAa410,2018-08-09,8.0,15.844444444444445,2.0,1.0,1.0,1.0,0.38026666666666664
4183,4183,BPAa410,2018-08-10,8.0,12.011111111111111,2.0,1.0,1.0,1.0,0.28826666666666667
4184,4184,BPAa410,2018-08-11,8.0,25.044444444444444,2.0,1.0,0.0,1.0,0.6010666666666666
4185,4185,BPAa410,2018-08-12,8.0,24.788888888888888,2.0,1.0,0.0,1.0,0.5949333333333333
4186,4186,BPAa410,2018-08-13,5.450694444444444,39.1,2.0,1.0,1.0,0.0,0.9384000000000001
4187,4187,BPAa410,2018-08-14,5.450694444444444,23.511111111111113,2.0,1.0,1.0,0.0,0.5642666666666667
4188,4188,BPAa410,2018-08-15,6.741666666666666,14.055555555555555,2.0,1.0,1.0,0.0,0.3373333333333333
4189,4189,BPAa410,2018-08-16,5.450694444444444,17.633333333333333,2.0,1.0,1.0,0.0,0.42319999999999997
4190,4190,BPAa410,2018-08-17,6.741666666666666,16.1,2.0,1.0,1.0,0.0,0.3864
4191,4191,BPAa410,2018-08-18,6.745833333333334,41.65555555555556,2.0,1.0,0.0,0.0,0.9997333333333334
4192,4192,BPAa410,2018-08-19,5.448611111111111,11.755555555555556,2.0,1.0,0.0,0.0,0.28213333333333335
4193,4193,BPAa410,2018-08-20,8.0,15.588888888888889,2.0,1.0,1.0,1.0,0.3741333333333333
4194,4194,BPAa410,2018-08-21,8.0,12.266666666666667,2.0,1.0,1.0,1.0,0.29440000000000005
4195,4195,BPAa410,2018-08-22,8.0,14.311111111111112,2.0,1.0,1.0,1.0,0.3434666666666667
4196,4196,BPAa410,2018-08-23,8.0,17.122222222222224,2.0,1.0,1.0,1.0,0.4109333333333334
4197,4197,BPAa410,2018-08-24,8.0,19.166666666666668,2.0,1.0,1.0,1.0,0.46
4198,4198,BPAa410,2018-08-25,8.0,16.61111111111111,2.0,1.0,0.0,1.0,0.3986666666666666
4199,4199,BPAa410,2018-08-26,8.0,54.68888888888889,2.0,1.0,0.0,1.0,1.3125333333333333
4200,4200,BPAa535,2018-01-23,8.0,242.65,3.0,1.0,1.0,1.0,5.823600000000001
4201,4201,BPAa535,2018-01-27,7.9944444444444445,81.77777777777777,3.0,1.0,0.0,0.0,1.9626666666666666
4202,4202,BPAa535,2018-01-31,5.8875,126.75555555555556,3.0,1.0,1.0,0.0,3.042133333333333
4203,4203,BPAa535,2018-02-03,5.8875,197.13194444444446,3.0,1.0,0.0,0.0,4.731166666666667
4204,4204,BPAa535,2018-02-04,6.002777777777778,140.3,3.0,1.0,0.0,0.0,3.3672000000000004
4205,4205,BPAa535,2018-02-05,8.0,201.64513888888888,3.0,1.0,1.0,1.0,4.839483333333334
4206,4206,BPAa535,2018-02-06,8.0,206.57430555555555,3.0,1.0,1.0,1.0,4.9577833333333325
4207,4207,BPAa535,2018-02-07,8.0,131.35555555555555,3.0,1.0,1.0,1.0,3.1525333333333334
4208,4208,BPAa535,2018-02-08,8.0,177.1,3.0,1.0,1.0,1.0,4.2504
4209,4209,BPAa535,2018-02-09,8.0,142.21666666666667,3.0,1.0,1.0,1.0,3.4132
4210,4210,BPAa535,2018-02-10,8.0,94.04444444444445,3.0,1.0,0.0,1.0,2.2570666666666668
4211,4211,BPAa535,2018-02-11,8.0,258.7076388888889,3.0,1.0,0.0,1.0,6.208983333333333
4212,4212,BPAa535,2018-02-12,6.1402777777777775,185.15,3.0,1.0,1.0,0.0,4.4436
4213,4213,BPAa535,2018-02-18,5.892361111111111,106.05555555555556,3.0,1.0,0.0,0.0,2.5453333333333337
4214,4214,BPAa535,2018-02-19,8.0,233.1236111111111,3.0,1.0,0.0,1.0,5.594966666666666
4215,4215,BPAa535,2018-02-20,8.0,119.21666666666667,3.0,1.0,1.0,1.0,2.8611999999999997
4216,4216,BPAa535,2018-02-21,8.0,239.07569444444445,3.0,1.0,1.0,1.0,5.737816666666666
4217,4217,BPAa535,2018-02-23,8.0,218.75555555555556,3.0,1.0,1.0,1.0,5.250133333333333
4218,4218,BPAa535,2018-02-24,8.0,88.93333333333334,3.0,1.0,0.0,1.0,2.1344000000000003
4219,4219,BPAa535,2018-02-26,5.988888888888889,214.18402777777777,3.0,1.0,1.0,0.0,5.140416666666666
4220,4220,BPAa535,2018-02-27,5.988888888888889,88.42222222222222,3.0,1.0,1.0,0.0,2.122133333333333
4221,4221,BPAa535,2018-02-28,5.8875,104.26666666666667,3.0,1.0,1.0,0.0,2.5024
4222,4222,BPAa535,2018-03-01,5.8875,167.38888888888889,3.0,1.0,1.0,0.0,4.017333333333333
4223,4223,BPAa535,2018-03-05,8.0,164.32222222222222,3.0,1.0,1.0,1.0,3.9437333333333338
4224,4224,BPAa535,2018-03-06,8.0,39.611111111111114,3.0,1.0,1.0,1.0,0.9506666666666668
4225,4225,BPAa535,2018-03-20,8.0,52.9,3.0,1.0,1.0,1.0,1.2695999999999998
4226,4226,BPAa535,2018-03-24,8.0,85.61111111111111,3.0,1.0,0.0,1.0,2.054666666666667
4227,4227,BPAa535,2018-03-26,7.491666666666666,270.37638888888887,3.0,1.0,1.0,0.0,6.4890333333333325
4228,4228,BPAa535,2018-03-28,5.8875,86.88888888888889,3.0,1.0,1.0,0.0,2.085333333333333
4229,4229,BPAa535,2018-04-01,5.8875,94.55555555555556,3.0,1.0,0.0,0.0,2.2693333333333334
4230,4230,BPAa535,2018-04-02,8.0,119.98333333333333,1.0,1.0,1.0,1.0,2.8796
4231,4231,BPAa535,2018-04-03,8.0,156.96805555555557,1.0,1.0,1.0,1.0,3.7672333333333334
4232,4232,BPAa535,2018-04-06,8.0,235.51388888888889,1.0,1.0,1.0,1.0,5.652333333333333
4233,4233,BPAa535,2018-04-07,8.0,26.066666666666666,1.0,1.0,0.0,1.0,0.6256
4234,4234,BPAa535,2018-04-09,5.2034722222222225,152.56666666666666,1.0,1.0,1.0,0.0,3.6616
4235,4235,BPAa535,2018-04-14,5.198611111111111,113.46666666666667,1.0,1.0,0.0,0.0,2.7232
4236,4236,BPAa535,2018-04-18,8.0,19.677777777777777,1.0,1.0,1.0,1.0,0.47226666666666667
4237,4237,BPAa535,2018-04-19,8.0,134.42222222222222,1.0,1.0,1.0,1.0,3.2261333333333333
4238,4238,BPAa535,2018-04-20,8.0,95.57777777777778,1.0,1.0,1.0,1.0,2.2938666666666667
4239,4239,BPAa535,2018-04-21,8.0,32.71111111111111,1.0,1.0,0.0,1.0,0.7850666666666666
4240,4240,BPAa535,2018-04-23,5.198611111111111,111.67777777777778,1.0,1.0,1.0,0.0,2.6802666666666664
4241,4241,BPAa535,2018-04-25,4.897222222222222,59.03333333333333,1.0,1.0,1.0,0.0,1.4168
4242,4242,BPAa535,2018-04-26,4.897222222222222,70.27777777777777,1.0,1.0,1.0,0.0,1.6866666666666665
4243,4243,BPAa535,2018-04-27,4.899305555555555,34.5,1.0,1.0,1.0,0.0,0.828
4244,4244,BPAa535,2018-04-29,4.897222222222222,140.8111111111111,1.0,1.0,0.0,0.0,3.379466666666666
4245,4245,BPAa535,2018-04-30,7.698611111111111,48.81111111111111,1.0,1.0,1.0,0.0,1.1714666666666667
4246,4246,BPAa535,2018-05-01,8.0,88.42222222222222,1.0,1.0,1.0,1.0,2.122133333333333
4247,4247,BPAa535,2018-05-02,8.0,19.933333333333334,1.0,1.0,1.0,1.0,0.4784
4248,4248,BPAa535,2018-05-03,8.0,126.5,1.0,1.0,1.0,1.0,3.036
4249,4249,BPAa535,2018-05-04,8.0,55.455555555555556,1.0,1.0,1.0,1.0,1.3309333333333333
4250,4250,BPAa535,2018-05-05,8.0,20.955555555555556,1.0,1.0,0.0,1.0,0.5029333333333333
4251,4251,BPAa535,2018-05-06,8.0,105.28888888888889,1.0,1.0,0.0,1.0,2.5269333333333335
4252,4252,BPAa535,2018-05-10,5.504861111111111,131.61111111111111,1.0,1.0,1.0,0.0,3.158666666666667
4253,4253,BPAa535,2018-05-13,5.5,42.67777777777778,1.0,1.0,0.0,0.0,1.0242666666666667
4254,4254,BPAa535,2018-05-14,8.0,133.24305555555554,1.0,1.0,1.0,1.0,3.197833333333333
4255,4255,BPAa535,2018-05-16,8.0,129.6486111111111,1.0,1.0,1.0,1.0,3.1115666666666666
4256,4256,BPAa535,2018-05-17,8.0,62.86666666666667,1.0,1.0,1.0,1.0,1.5088
4257,4257,BPAa535,2018-05-18,8.0,78.71111111111111,1.0,1.0,1.0,1.0,1.8890666666666667
4258,4258,BPAa535,2018-05-20,8.0,59.544444444444444,1.0,1.0,0.0,1.0,1.4290666666666667
4259,4259,BPAa535,2018-05-21,7.0,112.44444444444444,1.0,1.0,1.0,0.0,2.6986666666666665
4260,4260,BPAa535,2018-05-24,6.998611111111111,141.06666666666666,1.0,1.0,1.0,0.0,3.3855999999999997
4261,4261,BPAa535,2018-05-26,5.2034722222222225,67.72222222222223,1.0,1.0,0.0,0.0,1.6253333333333335
4262,4262,BPAa535,2018-05-31,8.0,17.633333333333333,1.0,1.0,1.0,1.0,0.42319999999999997
4263,4263,BPAa535,2018-06-01,8.0,93.78888888888889,1.0,1.0,1.0,1.0,2.2509333333333332
4264,4264,BPAa535,2018-06-04,5.75,91.23333333333333,1.0,1.0,1.0,0.0,2.1896
4265,4265,BPAa535,2018-06-05,5.16875,59.28888888888889,1.0,1.0,1.0,0.0,1.4229333333333334
4266,4266,BPAa535,2018-06-06,5.16875,49.577777777777776,1.0,1.0,1.0,0.0,1.1898666666666666
4267,4267,BPAa535,2018-06-08,5.166666666666667,59.03333333333333,1.0,1.0,1.0,0.0,1.4168
4268,4268,BPAa535,2018-06-10,5.166666666666667,109.12222222222222,1.0,1.0,0.0,0.0,2.6189333333333336
4269,4269,BPAa535,2018-06-13,8.0,109.37777777777778,2.0,1.0,1.0,1.0,2.6250666666666667
4270,4270,BPAa535,2018-06-14,8.0,72.32222222222222,2.0,1.0,1.0,1.0,1.7357333333333334
4271,4271,BPAa535,2018-06-16,8.0,34.24444444444445,2.0,1.0,0.0,1.0,0.8218666666666667
4272,4272,BPAa535,2018-06-17,8.0,100.68888888888888,2.0,1.0,0.0,1.0,2.416533333333333
4273,4273,BPAa535,2018-06-18,5.448611111111111,52.388888888888886,2.0,1.0,1.0,0.0,1.2573333333333332
4274,4274,BPAa535,2018-06-21,5.448611111111111,49.32222222222222,2.0,1.0,1.0,0.0,1.1837333333333333
4275,4275,BPAa535,2018-06-22,5.448611111111111,88.67777777777778,2.0,1.0,1.0,0.0,2.1282666666666663
4276,4276,BPAa535,2018-06-24,8.0,85.1,2.0,1.0,0.0,1.0,2.0423999999999998
4277,4277,BPAa535,2018-06-26,8.0,55.455555555555556,2.0,1.0,1.0,1.0,1.3309333333333333
4278,4278,BPAa535,2018-06-27,8.0,105.28888888888889,2.0,1.0,1.0,1.0,2.5269333333333335
4279,4279,BPAa535,2018-06-29,8.0,61.58888888888889,2.0,1.0,1.0,1.0,1.4781333333333333
4280,4280,BPAa535,2018-07-01,8.0,108.61111111111111,2.0,1.0,0.0,1.0,2.606666666666667
4281,4281,BPAa535,2018-07-02,6.034027777777778,59.544444444444444,2.0,1.0,1.0,0.0,1.4290666666666667
4282,4282,BPAa535,2018-07-03,5.448611111111111,56.477777777777774,2.0,1.0,1.0,0.0,1.3554666666666666
4283,4283,BPAa535,2018-07-05,5.698611111111111,36.8,2.0,1.0,1.0,0.0,0.8832
4284,4284,BPAa535,2018-07-08,5.450694444444444,86.12222222222222,2.0,1.0,0.0,0.0,2.0669333333333335
4285,4285,BPAa535,2018-07-09,7.416666666666667,48.3,2.0,1.0,1.0,0.0,1.1591999999999998
4286,4286,BPAa535,2018-07-10,8.0,68.4888888888889,2.0,1.0,1.0,1.0,1.6437333333333335
4287,4287,BPAa535,2018-07-12,8.0,84.69583333333334,2.0,1.0,1.0,1.0,2.0327
4288,4288,BPAa535,2018-07-13,8.0,72.06666666666666,2.0,1.0,1.0,1.0,1.7295999999999998
4289,4289,BPAa535,2018-07-14,8.0,30.41111111111111,2.0,1.0,0.0,1.0,0.7298666666666667
4290,4290,BPAa535,2018-07-15,8.0,86.88888888888889,2.0,1.0,0.0,1.0,2.085333333333333
4291,4291,BPAa535,2018-07-16,5.448611111111111,52.9,2.0,1.0,1.0,0.0,1.2695999999999998
4292,4292,BPAa535,2018-07-20,5.448611111111111,161.48611111111111,2.0,1.0,1.0,0.0,3.875666666666667
4293,4293,BPAa535,2018-07-21,5.448611111111111,79.73333333333333,2.0,1.0,0.0,0.0,1.9136
